MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearRemod/Add,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,Fence,MoSold,YrSold,SaleType,SaleCondition,SalePrice,logSalePrice,TotalSF,HasAlley,Neighborhood_ord,Conditions_vals,Age,Roof_ord,Bsmt_ord_sum,TotalBath
60,RL,72.0,8229,3,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2007,Gable,CompShg,VinylSd,VinylSd,Stone,22.0,4,3,PConc,4,3,4,1,0.0,752.0,752.0,5,1,1504,0.0,2,1,3,1,4,6,Typ,0,Attchd,3,2.0,440.0,3,3,100,1,0,0,0,12,2007,New,Partial,166000,12.019749091416921,2256.0,0,3.0,1,0,1,48,3.0
60,RL,64.0,7713,4,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2007,Gable,CompShg,VinylSd,VinylSd,Stone,16.0,4,3,PConc,4,3,1,1,0.0,728.0,728.0,5,1,1456,0.0,2,1,3,1,4,7,Typ,0,Attchd,3,2.0,400.0,3,3,100,1,0,0,0,7,2007,New,Partial,177594,12.087260955990747,2184.0,0,3.0,1,0,1,12,3.0
20,RL,64.0,7697,4,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,6,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,4,3,PConc,4,3,1,1,0.0,1246.0,1246.0,5,1,1258,0.0,2,0,3,1,4,6,Typ,0,Attchd,2,2.0,462.0,3,3,0,0,0,0,0,8,2007,New,Partial,173500,12.063938642041201,2504.0,0,3.0,1,0,1,12,2.0
120,RL,53.0,3922,4,Lvl,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2007,Gable,CompShg,WdShing,Wd Shng,BrkFace,72.0,4,3,PConc,5,3,4,1,0.0,1258.0,1258.0,5,1,1258,0.0,2,0,2,1,4,6,Typ,1,Attchd,3,3.0,648.0,3,3,144,1,0,0,0,6,2007,New,Partial,172500,12.058158312538197,2516.0,0,3.0,1,0,1,60,2.0
120,RL,53.0,3922,4,Lvl,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,72.0,4,3,PConc,5,3,4,1,0.0,1258.0,1258.0,5,1,1402,0.0,0,2,2,1,4,7,Typ,1,Attchd,3,3.0,648.0,3,3,120,1,0,0,0,2,2007,New,Partial,194201,12.176654133447505,2660.0,0,3.0,1,0,1,60,4.0
120,RL,65.1647564469914,3621,4,Lvl,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,72.0,4,3,PConc,4,3,5,6,1084.0,322.0,1406.0,5,1,1589,1.0,2,0,2,1,4,7,Typ,1,Attchd,3,3.0,630.0,3,3,143,1,0,0,0,11,2007,WD ,Normal,226500,12.330504638906516,2995.0,0,3.0,1,4,2,60,3.0
20,RL,53.0,3710,4,Lvl,Inside,Gtl,Blmngtn,Norm,Norm,1Fam,1Story,7,5,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,4,3,PConc,4,3,4,1,0.0,1266.0,1266.0,5,1,1266,0.0,2,0,2,1,4,6,Typ,1,Attchd,3,2.0,388.0,3,3,100,1,0,0,0,8,2007,New,Partial,185485,12.130734686483382,2532.0,0,3.0,1,0,1,48,2.0
20,RL,182.0,14572,1,Lvl,Corner,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,2004,Hip,CompShg,VinylSd,VinylSd,NA,0.0,4,3,PConc,4,3,4,6,1300.0,230.0,1530.0,5,1,1530,1.0,2,0,3,1,4,7,Typ,1,Attchd,3,3.0,630.0,3,3,144,1,0,0,0,11,2007,WD ,Family,259000,12.464587201678082,3060.0,0,3.0,1,3,2,48,3.0
80,RL,65.0,16219,2,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2005,Gable,CompShg,VinylSd,VinylSd,NA,0.0,4,3,PConc,4,3,5,6,779.0,56.0,835.0,5,1,1119,1.0,2,0,2,1,4,5,Typ,0,Attchd,3,2.0,437.0,3,3,100,1,0,0,0,4,2007,WD ,Normal,188500,12.146858590895919,1954.0,0,3.0,1,2,1,60,3.0
80,RL,87.0,11084,3,Lvl,Corner,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2004,Gable,CompShg,VinylSd,VinylSd,NA,0.0,4,3,PConc,4,3,1,6,192.0,192.0,384.0,5,1,1374,1.0,2,1,3,1,4,8,Typ,1,BuiltIn,3,2.0,400.0,3,3,100,0,0,0,0,6,2007,WD ,Family,175000,12.07254696717504,1758.0,0,3.0,1,3,1,12,4.0
60,RL,59.0,11796,3,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2005,Gable,CompShg,VinylSd,VinylSd,NA,0.0,4,3,PConc,4,3,4,1,0.0,847.0,847.0,5,1,1959,0.0,2,1,4,1,4,8,Typ,1,BuiltIn,3,2.0,434.0,3,3,100,1,0,0,0,7,2007,WD ,Normal,215000,12.278397958261774,2806.0,0,3.0,1,2,1,48,3.0
20,RL,59.0,10936,3,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,2006,Gable,CompShg,VinylSd,VinylSd,NA,0.0,4,3,PConc,4,3,4,1,0.0,1510.0,1510.0,5,1,1525,0.0,2,1,3,1,4,6,Typ,1,Attchd,2,2.0,534.0,3,3,100,1,0,0,0,4,2007,New,Partial,206580,12.238447866288572,3035.0,0,3.0,1,1,1,48,3.0
60,RL,62.0,8244,3,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004,Gable,CompShg,VinylSd,VinylSd,NA,0.0,4,3,PConc,4,3,1,1,0.0,840.0,840.0,5,1,1720,0.0,2,1,3,1,4,7,Typ,1,Attchd,3,2.0,440.0,3,3,100,1,0,0,0,5,2007,WD ,Normal,183500,12.119975396053194,2560.0,0,3.0,1,3,1,12,3.0
80,RL,93.66129032258064,11950,3,Lvl,Corner,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2003,Gable,CompShg,VinylSd,VinylSd,NA,0.0,4,3,PConc,4,3,1,1,0.0,384.0,384.0,5,1,1394,0.0,2,1,3,1,4,7,Typ,1,BuiltIn,3,2.0,400.0,3,3,100,0,0,0,0,10,2007,WD ,Normal,165500,12.016732516077072,1778.0,0,3.0,1,4,1,12,3.0
60,RL,63.0,7875,4,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,4,3,PConc,4,3,1,1,0.0,847.0,847.0,5,1,1948,0.0,2,1,4,1,4,8,Typ,1,BuiltIn,3,2.0,434.0,3,3,0,1,0,0,0,7,2007,WD ,Normal,211000,12.259618151783465,2795.0,0,3.0,1,4,1,12,3.0
60,RL,65.1647564469914,8063,4,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2000,Gable,CompShg,VinylSd,VinylSd,NA,0.0,3,3,PConc,4,3,1,1,0.0,924.0,924.0,5,1,1690,0.0,2,1,3,1,3,7,Typ,1,Attchd,2,2.0,463.0,3,3,100,1,0,0,0,11,2007,WD ,Abnorml,181000,12.10625783509458,2614.0,0,3.0,1,7,1,12,3.0
60,RL,72.30699774266365,8740,3,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2002,Gable,CompShg,VinylSd,VinylSd,NA,0.0,4,3,PConc,4,3,1,6,574.0,280.0,854.0,5,1,1995,0.0,2,1,4,1,4,8,Typ,1,BuiltIn,3,2.0,435.0,3,3,264,1,0,0,0,7,2007,WD ,Normal,219500,12.299112067295642,2849.0,0,3.0,1,5,1,12,3.0
60,RL,62.0,7917,4,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2000,Gable,CompShg,VinylSd,VinylSd,NA,0.0,3,3,PConc,4,3,1,1,0.0,953.0,953.0,5,1,1647,0.0,2,1,3,1,3,7,Typ,1,Attchd,2,2.0,460.0,3,3,0,1,0,0,0,8,2007,WD ,Normal,175000,12.07254696717504,2600.0,0,3.0,1,7,1,12,3.0
80,RL,76.0,9967,3,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2000,Gable,CompShg,VinylSd,VinylSd,NA,0.0,3,3,PConc,4,3,1,1,0.0,384.0,384.0,5,1,1430,0.0,2,1,3,1,3,8,Typ,1,BuiltIn,2,2.0,400.0,3,3,100,0,0,0,0,12,2007,WD ,Normal,170000,12.04355959836804,1814.0,0,3.0,1,7,1,12,3.0
60,RL,65.1647564469914,7750,4,Lvl,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,7,5,2003,Gable,CompShg,VinylSd,VinylSd,NA,0.0,4,3,PConc,4,3,1,1,0.0,660.0,660.0,5,1,1320,0.0,2,1,3,1,4,6,Typ,0,Attchd,3,2.0,400.0,3,3,0,1,0,0,0,8,2007,WD ,Normal,162000,11.995357787034976,1980.0,0,3.0,0,4,1,12,3.0
60,RL,56.98571428571429,9487,3,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2000,Gable,CompShg,VinylSd,VinylSd,NA,0.0,3,3,PConc,4,3,1,6,520.0,395.0,915.0,5,1,1690,1.0,2,1,3,1,3,7,Typ,1,Attchd,2,2.0,442.0,3,3,0,1,0,0,0,6,2007,WD ,Normal,187000,12.138869243416009,2605.0,0,3.0,1,7,1,12,4.0
60,RL,59.0,9649,3,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2000,Gable,CompShg,VinylSd,VinylSd,NA,0.0,3,3,PConc,4,3,1,1,0.0,941.0,941.0,5,1,1644,0.0,2,1,3,1,3,7,Typ,1,Attchd,2,2.0,460.0,3,3,460,1,0,0,0,5,2007,WD ,Normal,185000,12.128116509451258,2585.0,0,3.0,1,7,1,12,3.0
60,RL,65.1647564469914,12191,3,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,515.0,4,3,PConc,4,3,4,6,1181.0,598.0,1779.0,5,1,2551,1.0,2,1,4,1,4,8,Typ,1,Attchd,3,3.0,925.0,3,3,76,1,0,0,0,6,2007,WD ,Normal,384500,12.859701668704687,4330.0,0,4.0,1,9,2,48,4.0
60,RL,60.67391304347826,11000,4,Lvl,FR2,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,72.0,4,3,PConc,4,3,1,1,0.0,969.0,969.0,5,1,2285,0.0,2,1,4,1,4,8,Typ,1,BuiltIn,3,3.0,648.0,3,3,0,1,0,0,0,6,2007,WD ,Normal,248000,12.421188057397055,3254.0,0,4.0,1,7,1,12,3.0
20,RL,65.1647564469914,11400,4,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,10,5,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,705.0,5,3,PConc,5,3,5,6,1282.0,1351.0,2633.0,5,1,2633,1.0,2,1,2,1,5,8,Typ,1,Attchd,2,3.0,804.0,3,3,314,1,0,0,0,3,2007,WD ,Normal,466500,13.05301544288996,5266.0,0,4.0,1,5,2,75,4.0
60,RL,89.0,10557,3,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,9,5,1998,Gable,CompShg,MetalSd,MetalSd,BrkFace,422.0,4,3,PConc,5,3,5,6,672.0,736.0,1408.0,5,1,3078,1.0,2,1,4,1,4,9,Typ,1,Attchd,3,3.0,806.0,3,3,108,1,0,0,0,7,2007,WD ,Normal,410000,12.923914877701906,4486.0,0,4.0,1,9,1,75,4.0
60,RL,72.30699774266365,11002,3,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1999,Gable,CompShg,VinylSd,VinylSd,NA,0.0,4,3,PConc,4,3,1,6,1048.0,341.0,1389.0,5,1,2582,1.0,2,1,4,1,4,9,Typ,1,Attchd,3,3.0,758.0,3,3,286,1,0,0,0,1,2007,WD ,Normal,322500,12.683861515988351,3971.0,0,4.0,1,8,1,12,4.0
60,RL,83.0,10790,4,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,275.0,4,3,PConc,4,3,1,1,0.0,1066.0,1066.0,5,1,2385,0.0,2,1,4,1,4,8,Typ,1,BuiltIn,3,3.0,600.0,3,3,120,1,0,0,0,5,2007,WD ,Normal,252000,12.437188334739655,3451.0,0,4.0,1,9,1,12,3.0
60,RL,92.0,9920,3,Lvl,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1997,Gable,CompShg,MetalSd,MetalSd,NA,0.0,4,3,PConc,4,3,4,6,862.0,255.0,1117.0,5,1,2013,1.0,2,1,3,1,3,8,Typ,1,Attchd,1,2.0,455.0,3,3,180,1,0,0,0,6,2007,WD ,Normal,269790,12.505402864156405,3130.0,0,4.0,1,10,1,48,4.0
60,RL,95.0,11787,3,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1997,Gable,CompShg,VinylSd,VinylSd,BrkFace,594.0,4,3,PConc,4,3,1,6,719.0,660.0,1379.0,5,1,2398,1.0,2,1,3,1,4,8,Typ,1,Attchd,3,3.0,834.0,3,3,239,1,0,0,0,8,2007,WD ,Normal,315750,12.662709207270272,3777.0,0,4.0,1,10,1,12,4.0
60,RL,82.0,9950,3,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,290.0,4,3,PConc,4,3,1,6,565.0,638.0,1203.0,5,1,2520,0.0,2,1,4,1,4,9,Typ,1,Attchd,2,3.0,721.0,3,3,224,1,0,0,0,6,2007,WD ,Abnorml,290000,12.577639650232573,3723.0,0,4.0,1,12,1,12,3.0
60,RL,65.0,12257,3,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,513.0,4,3,PConc,4,3,4,2,56.0,1198.0,1318.0,5,1,2531,0.0,2,1,4,1,4,9,Typ,1,Attchd,2,3.0,752.0,3,3,222,1,0,0,0,11,2007,WD ,Normal,290000,12.577639650232573,3849.0,0,4.0,1,12,1,48,3.0
20,RL,72.30699774266365,12692,3,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,5,1993,Hip,CompShg,BrkFace,BrkFace,NA,0.0,4,3,PConc,4,3,1,6,1231.0,1969.0,3200.0,5,1,3228,1.0,3,0,4,1,4,10,Typ,1,Attchd,2,2.0,546.0,3,3,264,1,291,0,0,5,2007,WD ,Normal,430000,12.971542813248437,6428.0,0,4.0,1,14,2,12,4.0
60,RL,93.66129032258064,11762,4,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1993,Gable,CompShg,VinylSd,VinylSd,BrkFace,309.0,4,3,PConc,5,3,1,6,335.0,770.0,1105.0,5,1,2202,1.0,2,1,4,1,4,9,Typ,1,Attchd,2,2.0,517.0,3,3,0,1,0,144,0,9,2007,WD ,Normal,263000,12.479913113434042,3307.0,0,4.0,1,14,1,15,4.0
60,RL,82.0,9044,3,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1997,Gable,CompShg,VinylSd,VinylSd,BrkFace,526.0,4,4,PConc,4,3,1,6,1225.0,100.0,1325.0,5,1,2538,0.0,2,1,4,1,4,8,Typ,1,Attchd,2,3.0,933.0,3,3,198,1,0,0,0,5,2007,WD ,Normal,330000,12.706850963741102,3863.0,0,4.0,1,10,1,12,3.0
20,RL,75.0,9910,4,Lvl,Inside,Gtl,Somerst,Feedr,Norm,1Fam,1Story,7,6,2007,Gable,CompShg,VinylSd,VinylSd,NA,0.0,4,3,PConc,4,3,1,1,0.0,1369.0,1369.0,5,1,1369,0.0,2,0,3,1,4,5,Typ,0,Attchd,1,2.0,605.0,3,3,0,1,0,0,0,9,2007,New,Partial,213133,12.269676354867313,2738.0,0,4.0,1,0,1,12,2.0
20,RL,91.0,11830,4,Lvl,Inside,Gtl,Somerst,Feedr,Norm,1Fam,1Story,8,5,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,164.0,4,3,PConc,4,3,1,6,1220.0,322.0,1542.0,5,1,1542,1.0,2,0,3,1,4,6,Typ,1,Attchd,1,3.0,852.0,3,3,168,1,0,0,0,7,2007,New,Partial,260261,12.469444094924292,3084.0,0,4.0,1,0,1,12,3.0
20,RL,84.0,11670,3,Lvl,Corner,Gtl,Somerst,RRNn,Norm,1Fam,1Story,9,5,2006,Hip,CompShg,VinylSd,ImStucc,Stone,302.0,5,3,PConc,5,4,1,1,0.0,1905.0,1905.0,5,1,1905,0.0,2,0,3,1,5,8,Typ,1,Attchd,3,3.0,788.0,3,3,0,1,0,0,0,3,2007,WD ,Normal,320000,12.676079399771027,3810.0,0,4.0,0,1,2,20,2.0
20,RL,49.0,15256,3,Lvl,CulDSac,Gtl,Somerst,RRAn,Norm,1Fam,1Story,8,5,2007,Gable,CompShg,VinylSd,VinylSd,Stone,84.0,4,3,PConc,4,3,5,6,929.0,556.0,1485.0,5,1,1464,1.0,2,0,3,1,4,6,Typ,0,Attchd,1,3.0,754.0,3,3,168,1,0,0,0,8,2007,WD ,Normal,282922,12.552930054797935,2949.0,0,4.0,0,0,1,60,3.0
20,RL,76.0,10612,4,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,248.0,4,3,PConc,4,3,3,6,28.0,1496.0,1524.0,4,1,1534,0.0,2,0,3,1,4,7,Typ,1,Attchd,3,2.0,484.0,3,3,168,1,0,0,0,1,2007,WD ,Family,215000,12.278397958261774,3058.0,0,4.0,1,1,1,36,2.0
20,RL,98.0,12291,3,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,10,5,2007,Hip,CompShg,CemntBd,CmentBd,BrkFace,754.0,5,3,PConc,5,3,4,6,1572.0,394.0,1966.0,5,1,1966,1.0,2,0,1,1,5,6,Typ,1,Attchd,3,3.0,1092.0,3,3,76,1,0,0,0,10,2007,New,Partial,419005,12.945640518610816,3932.0,0,4.0,1,0,2,60,3.0
20,RL,116.0,13501,3,Lvl,Corner,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,Gable,CompShg,VinylSd,VinylSd,Stone,208.0,4,3,PConc,4,3,1,6,63.0,1560.0,1623.0,5,1,1636,1.0,2,0,3,1,4,8,Typ,1,Attchd,2,3.0,865.0,3,3,0,1,0,0,0,6,2007,WD ,Normal,255000,12.449022745701502,3259.0,0,4.0,1,1,1,12,3.0
20,RL,75.0,9986,4,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,428.0,4,3,PConc,5,3,4,1,0.0,1795.0,1795.0,5,1,1795,0.0,2,0,2,1,4,7,Typ,1,Attchd,2,3.0,895.0,3,3,0,1,0,0,0,2,2007,New,Partial,147000,11.898194668458823,3590.0,0,4.0,1,0,1,60,2.0
20,RL,85.0,9965,4,Lvl,FR2,Gtl,Somerst,Feedr,Norm,1Fam,1Story,7,5,2007,Gable,CompShg,VinylSd,VinylSd,NA,0.0,4,3,PConc,4,3,1,1,0.0,1528.0,1528.0,5,1,1528,0.0,3,2,3,1,4,6,Typ,1,Attchd,1,2.0,480.0,3,3,0,1,0,0,0,9,2007,New,Partial,235876,12.371065761702207,3056.0,0,4.0,1,0,1,12,5.0
20,RL,56.98571428571429,9416,4,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2007,Hip,CompShg,CemntBd,CmentBd,Stone,205.0,5,3,PConc,5,3,1,6,1126.0,600.0,1726.0,5,1,1726,1.0,2,0,3,1,5,8,Typ,1,Attchd,3,3.0,786.0,3,3,171,1,0,266,0,9,2007,New,Partial,311872,12.650351332641707,3452.0,0,4.0,1,0,2,15,3.0
20,RL,83.0,9849,4,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,6,2007,Hip,CompShg,VinylSd,VinylSd,Stone,0.0,4,3,PConc,4,3,4,1,0.0,1689.0,1689.0,5,1,1689,0.0,2,0,3,1,4,7,Typ,0,Attchd,2,3.0,954.0,3,3,0,1,0,0,0,6,2007,New,Partial,248328,12.42250975887691,3378.0,0,4.0,1,0,2,48,2.0
20,RL,85.0,10000,4,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,Hip,CompShg,VinylSd,VinylSd,Stone,410.0,4,3,PConc,4,4,4,1,0.0,1588.0,1588.0,5,1,1588,0.0,2,0,3,1,4,7,Typ,1,Attchd,2,3.0,825.0,3,3,144,1,0,0,0,12,2007,WD ,Normal,227000,12.33270970174018,3176.0,0,4.0,1,1,2,64,2.0
20,RL,72.30699774266365,8847,4,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,148.0,4,3,PConc,4,3,4,6,769.0,769.0,1538.0,5,1,1538,1.0,2,0,3,1,4,7,Typ,0,Attchd,2,2.0,484.0,3,3,146,1,0,0,0,12,2007,WD ,Normal,260000,12.468440756144114,3076.0,0,4.0,1,2,1,48,3.0
20,RL,76.0,9158,4,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2007,Gable,CompShg,CemntBd,CmentBd,Stone,140.0,4,3,PConc,4,3,4,1,0.0,1496.0,1496.0,5,1,1496,0.0,2,0,3,1,4,7,Typ,0,Attchd,3,2.0,474.0,3,3,168,1,0,0,0,6,2007,New,Partial,225000,12.323860125621126,2992.0,0,4.0,1,0,1,48,2.0
20,RL,70.0,8251,4,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,143.0,4,3,PConc,4,4,4,6,778.0,716.0,1494.0,5,1,1506,1.0,2,0,3,1,4,7,Typ,1,Attchd,2,2.0,672.0,3,3,192,1,0,0,0,4,2007,WD ,Normal,249000,12.425212191503038,3000.0,0,4.0,1,1,1,64,3.0
20,RL,75.0,10084,4,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2005,Gable,CompShg,VinylSd,VinylSd,Stone,186.0,4,3,PConc,5,3,4,6,1369.0,317.0,1686.0,5,1,1694,1.0,2,0,3,1,4,7,Typ,1,Attchd,2,2.0,636.0,3,3,255,1,0,0,0,8,2007,WD ,Normal,307000,12.634606283893019,3380.0,0,4.0,1,2,1,60,3.0
60,RL,70.0,9605,4,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2006,Gable,CompShg,VinylSd,VinylSd,NA,0.0,4,3,PConc,4,3,1,1,0.0,982.0,982.0,5,1,1977,0.0,2,1,3,1,4,7,Typ,0,Attchd,2,3.0,574.0,3,3,240,1,0,0,0,7,2007,WD ,Family,250000,12.429220196836383,2959.0,0,4.0,1,1,1,12,3.0
60,RL,75.0,8778,4,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2006,Gable,CompShg,VinylSd,VinylSd,NA,0.0,4,3,PConc,4,3,1,1,0.0,1302.0,1302.0,5,1,1830,0.0,2,1,3,1,4,7,Typ,0,BuiltIn,2,3.0,859.0,3,3,0,1,0,0,0,3,2007,WD ,Normal,221300,12.307279044781756,3132.0,0,4.0,1,1,1,12,3.0
20,FV,72.0,8640,4,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2007,Gable,CompShg,VinylSd,VinylSd,NA,0.0,4,3,PConc,4,3,1,6,24.0,1314.0,1338.0,5,1,1338,0.0,2,0,3,1,4,6,Typ,0,Attchd,2,2.0,598.0,3,3,0,1,0,0,0,11,2007,New,Partial,208900,12.249615734512616,2676.0,0,4.0,1,0,1,12,2.0
20,FV,75.0,9000,4,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2007,Gable,CompShg,VinylSd,VinylSd,NA,0.0,4,3,PConc,4,3,1,1,0.0,1335.0,1335.0,5,1,1335,0.0,2,0,3,1,4,6,Typ,0,Attchd,2,2.0,575.0,3,3,0,1,0,0,0,6,2007,New,Partial,210400,12.256770512686108,2670.0,0,4.0,1,0,1,12,2.0
60,FV,72.0,8640,4,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2007,Gable,CompShg,VinylSd,VinylSd,NA,0.0,4,3,PConc,4,3,4,6,350.0,546.0,896.0,5,1,1792,0.0,2,1,3,1,4,8,Typ,0,Attchd,3,2.0,590.0,3,3,184,1,0,0,0,11,2007,New,Partial,255000,12.449022745701502,2688.0,0,4.0,1,0,1,48,3.0
60,FV,81.0,10411,4,Lvl,Corner,Gtl,Somerst,Norm,Norm,1Fam,2Story,5,5,2007,Gable,CompShg,VinylSd,VinylSd,NA,0.0,4,3,CBlock,4,3,0,1,0.0,725.0,725.0,5,1,1588,0.0,3,0,3,1,4,8,Typ,0,Attchd,1,2.0,561.0,3,3,0,0,0,0,0,7,2007,New,Partial,212109,12.264860287013262,2313.0,0,4.0,1,0,1,0,3.0
60,FV,75.0,9000,4,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2006,Gable,CompShg,VinylSd,VinylSd,NA,0.0,4,3,PConc,4,3,4,1,0.0,1088.0,1088.0,5,1,1959,0.0,2,1,3,1,4,8,Typ,1,Attchd,2,3.0,1025.0,3,3,208,1,0,0,0,12,2007,WD ,Normal,270000,12.506180941677357,3047.0,0,4.0,1,1,1,48,3.0
60,FV,75.0,9000,4,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2007,Gable,CompShg,CemntBd,CmentBd,NA,0.0,4,3,PConc,4,3,4,6,64.0,1120.0,1184.0,5,1,2610,0.0,2,1,4,1,5,11,Typ,1,BuiltIn,3,2.0,550.0,3,3,208,1,0,0,0,8,2007,New,Partial,303477,12.623064399210183,3794.0,0,4.0,1,0,1,48,3.0
60,FV,72.30699774266365,12217,3,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2007,Hip,CompShg,WdShing,Wd Shng,NA,0.0,4,3,PConc,5,3,4,6,745.0,210.0,955.0,5,1,1880,1.0,2,1,3,1,5,8,Typ,1,Attchd,3,3.0,880.0,3,3,168,1,0,0,0,12,2007,New,Partial,310013,12.644372736731912,2835.0,0,4.0,1,0,2,60,4.0
